ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,user,password,command,arg,mime_type,file_size,reply_code,reply_msg,passive,orig_h,resp_h,resp_p,fuid
1331906992.980000,CZE7uN395NM5grp2Jh,192.168.202.102,3885,192.168.27.101,21,ftp,password@example.com,STOR,ftp://192.168.27.101/dept/env/lib/python2.7/site-packages/kombu/transport/.ftpdNzu8bx,,,550,/dept/env/lib/python2.7/site-packages/kombu/transport/.ftpdNzu8bx: Operation not permitted,,,,,FHkpTE4roRcSFlwsIi
1331906992.980000,CZE7uN395NM5grp2Jh,192.168.202.102,3885,192.168.27.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,27,101,176,21).",T,192.168.202.102,192.168.27.101,45077,FHkpTE4roRcSFlwsIi
1331906993.030000,CZE7uN395NM5grp2Jh,192.168.202.102,3885,192.168.27.101,21,ftp,password@example.com,DELE,ftp://192.168.27.101/dept/env/lib/python2.7/site-packages/kombu/utils/.ftpdNzu8bx,,,550,/dept/env/lib/python2.7/site-packages/kombu/utils/.ftpdNzu8bx: Operation not permitted,,,,,F4uFX5rIT9C5bowah
1331906993.040000,CZE7uN395NM5grp2Jh,192.168.202.102,3885,192.168.27.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,27,101,136,136).",T,192.168.202.102,192.168.27.101,34952,F4uFX5rIT9C5bowah
1331906993.040000,CZE7uN395NM5grp2Jh,192.168.202.102,3885,192.168.27.101,21,ftp,password@example.com,STOR,ftp://192.168.27.101/dept/env/lib/python2.7/site-packages/kombu/utils/.ftpdNzu8bx,,,550,/dept/env/lib/python2.7/site-packages/kombu/utils/.ftpdNzu8bx: Operation not permitted,,,,,F4uFX5rIT9C5bowah
1331906993.040000,CZE7uN395NM5grp2Jh,192.168.202.102,3885,192.168.27.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,27,101,225,56).",T,192.168.202.102,192.168.27.101,57656,F4uFX5rIT9C5bowah
1331906993.050000,CZE7uN395NM5grp2Jh,192.168.202.102,3885,192.168.27.101,21,ftp,password@example.com,DELE,ftp://192.168.27.101/dept/env/lib/python2.7/site-packages/pip-1.1-py2.7.egg/EGG-INFO/.ftpdNzu8bx,,,550,/dept/env/lib/python2.7/site-packages/pip-1.1-py2.7.egg/EGG-INFO/.ftpdNzu8bx: Operation not permitted,,,,,FBSPkc14Et8Uro5vql
1331906993.060000,CZE7uN395NM5grp2Jh,192.168.202.102,3885,192.168.27.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,27,101,170,42).",T,192.168.202.102,192.168.27.101,43562,FBSPkc14Et8Uro5vql
1331906993.060000,CZE7uN395NM5grp2Jh,192.168.202.102,3885,192.168.27.101,21,ftp,password@example.com,STOR,ftp://192.168.27.101/dept/env/lib/python2.7/site-packages/pip-1.1-py2.7.egg/EGG-INFO/.ftpdNzu8bx,,,550,/dept/env/lib/python2.7/site-packages/pip-1.1-py2.7.egg/EGG-INFO/.ftpdNzu8bx: Operation not permitted,,,,,FBSPkc14Et8Uro5vql
1331906993.060000,CZE7uN395NM5grp2Jh,192.168.202.102,3885,192.168.27.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,27,101,229,190).",T,192.168.202.102,192.168.27.101,58814,FBSPkc14Et8Uro5vql
1331906993.100000,CZE7uN395NM5grp2Jh,192.168.202.102,3885,192.168.27.101,21,ftp,password@example.com,DELE,ftp://192.168.27.101/dept/env/lib/python2.7/site-packages/pip-1.1-py2.7.egg/pip/.ftpdNzu8bx,,,550,/dept/env/lib/python2.7/site-packages/pip-1.1-py2.7.egg/pip/.ftpdNzu8bx: Operation not permitted,,,,,FBSPkc14Et8Uro5vql
1331906993.100000,CZE7uN395NM5grp2Jh,192.168.202.102,3885,192.168.27.101,21,ftp,password@example.com,PASV,,text/plain,,227,"Entering Passive Mode (192,168,27,101,228,195).",T,192.168.202.102,192.168.27.101,58563,FdWb5m3jcDxsGp4Qpl
1331906993.120000,CZE7uN395NM5grp2Jh,192.168.202.102,3885,192.168.27.101,21,ftp,password@example.com,STOR,ftp://192.168.27.101/dept/env/lib/python2.7/site-packages/pip-1.1-py2.7.egg/pip/.ftpdNzu8bx,,,550,/dept/env/lib/python2.7/site-packages/pip-1.1-py2.7.egg/pip/.ftpdNzu8bx: Operation not permitted,,,,,FdWb5m3jcDxsGp4Qpl
1331906993.130000,CZE7uN395NM5grp2Jh,192.168.202.102,3885,192.168.27.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,27,101,223,66).",T,192.168.202.102,192.168.27.101,57154,FdWb5m3jcDxsGp4Qpl
1331906993.180000,CZE7uN395NM5grp2Jh,192.168.202.102,3885,192.168.27.101,21,ftp,password@example.com,DELE,ftp://192.168.27.101/dept/env/lib/python2.7/site-packages/sqlalchemy/connectors/.ftpdNzu8bx,,,550,/dept/env/lib/python2.7/site-packages/sqlalchemy/connectors/.ftpdNzu8bx: Operation not permitted,,,,,F7MFZG3rRJwFOWXIWb
1331906993.180000,CZE7uN395NM5grp2Jh,192.168.202.102,3885,192.168.27.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,27,101,200,35).",T,192.168.202.102,192.168.27.101,51235,F7MFZG3rRJwFOWXIWb
1331906993.180000,CZE7uN395NM5grp2Jh,192.168.202.102,3885,192.168.27.101,21,ftp,password@example.com,STOR,ftp://192.168.27.101/dept/env/lib/python2.7/site-packages/sqlalchemy/connectors/.ftpdNzu8bx,,,550,/dept/env/lib/python2.7/site-packages/sqlalchemy/connectors/.ftpdNzu8bx: Operation not permitted,,,,,F7MFZG3rRJwFOWXIWb
1331906993.180000,CZE7uN395NM5grp2Jh,192.168.202.102,3885,192.168.27.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,27,101,221,240).",T,192.168.202.102,192.168.27.101,56816,F7MFZG3rRJwFOWXIWb
1331906993.190000,CZE7uN395NM5grp2Jh,192.168.202.102,3885,192.168.27.101,21,ftp,password@example.com,DELE,ftp://192.168.27.101/dept/env/lib/python2.7/site-packages/sqlalchemy/databases/.ftpdNzu8bx,,,550,/dept/env/lib/python2.7/site-packages/sqlalchemy/databases/.ftpdNzu8bx: Operation not permitted,,,,,F7MFZG3rRJwFOWXIWb
1331906993.200000,CZE7uN395NM5grp2Jh,192.168.202.102,3885,192.168.27.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,27,101,224,141).",T,192.168.202.102,192.168.27.101,57485,F7MFZG3rRJwFOWXIWb
1331906993.200000,CZE7uN395NM5grp2Jh,192.168.202.102,3885,192.168.27.101,21,ftp,password@example.com,STOR,ftp://192.168.27.101/dept/env/lib/python2.7/site-packages/sqlalchemy/databases/.ftpdNzu8bx,,,550,/dept/env/lib/python2.7/site-packages/sqlalchemy/databases/.ftpdNzu8bx: Operation not permitted,,,,,F7MFZG3rRJwFOWXIWb
1331906993.200000,CZE7uN395NM5grp2Jh,192.168.202.102,3885,192.168.27.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,27,101,174,64).",T,192.168.202.102,192.168.27.101,44608,F7MFZG3rRJwFOWXIWb
1331906993.240000,CZE7uN395NM5grp2Jh,192.168.202.102,3885,192.168.27.101,21,ftp,password@example.com,DELE,ftp://192.168.27.101/dept/env/lib/python2.7/site-packages/sqlalchemy/dialects/.ftpdNzu8bx,,,550,/dept/env/lib/python2.7/site-packages/sqlalchemy/dialects/.ftpdNzu8bx: Operation not permitted,,,,,Fc49X02hzJV1ao33if
1331906993.250000,CZE7uN395NM5grp2Jh,192.168.202.102,3885,192.168.27.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,27,101,210,18).",T,192.168.202.102,192.168.27.101,53778,Fc49X02hzJV1ao33if
1331906993.250000,CZE7uN395NM5grp2Jh,192.168.202.102,3885,192.168.27.101,21,ftp,password@example.com,STOR,ftp://192.168.27.101/dept/env/lib/python2.7/site-packages/sqlalchemy/dialects/.ftpdNzu8bx,,,550,/dept/env/lib/python2.7/site-packages/sqlalchemy/dialects/.ftpdNzu8bx: Operation not permitted,,,,,Fc49X02hzJV1ao33if
1331906993.250000,CZE7uN395NM5grp2Jh,192.168.202.102,3885,192.168.27.101,21,ftp,password@example.com,PASV,,text/plain,,227,"Entering Passive Mode (192,168,27,101,205,142).",T,192.168.202.102,192.168.27.101,52622,FTqNu51fijNzuraMz8
1331906993.340000,CZE7uN395NM5grp2Jh,192.168.202.102,3885,192.168.27.101,21,ftp,password@example.com,DELE,ftp://192.168.27.101/dept/env/lib/python2.7/site-packages/sqlalchemy/engine/.ftpdNzu8bx,,,550,/dept/env/lib/python2.7/site-packages/sqlalchemy/engine/.ftpdNzu8bx: Operation not permitted,,,,,FFFSMu2TJW6FdBRYei
1331906993.340000,CZE7uN395NM5grp2Jh,192.168.202.102,3885,192.168.27.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,27,101,194,195).",T,192.168.202.102,192.168.27.101,49859,FFFSMu2TJW6FdBRYei
1331906993.340000,CZE7uN395NM5grp2Jh,192.168.202.102,3885,192.168.27.101,21,ftp,password@example.com,STOR,ftp://192.168.27.101/dept/env/lib/python2.7/site-packages/sqlalchemy/engine/.ftpdNzu8bx,,,550,/dept/env/lib/python2.7/site-packages/sqlalchemy/engine/.ftpdNzu8bx: Operation not permitted,,,,,FFFSMu2TJW6FdBRYei
1331906993.350000,CZE7uN395NM5grp2Jh,192.168.202.102,3885,192.168.27.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,27,101,186,94).",T,192.168.202.102,192.168.27.101,47710,FFFSMu2TJW6FdBRYei
1331906993.380000,CZE7uN395NM5grp2Jh,192.168.202.102,3885,192.168.27.101,21,ftp,password@example.com,DELE,ftp://192.168.27.101/dept/env/lib/python2.7/site-packages/sqlalchemy/ext/.ftpdNzu8bx,,,550,/dept/env/lib/python2.7/site-packages/sqlalchemy/ext/.ftpdNzu8bx: Operation not permitted,,,,,FB3yZM2j1bLKN8Ppx9
1331906993.380000,CZE7uN395NM5grp2Jh,192.168.202.102,3885,192.168.27.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,27,101,209,56).",T,192.168.202.102,192.168.27.101,53560,FB3yZM2j1bLKN8Ppx9
1331906993.380000,CZE7uN395NM5grp2Jh,192.168.202.102,3885,192.168.27.101,21,ftp,password@example.com,STOR,ftp://192.168.27.101/dept/env/lib/python2.7/site-packages/sqlalchemy/ext/.ftpdNzu8bx,,,550,/dept/env/lib/python2.7/site-packages/sqlalchemy/ext/.ftpdNzu8bx: Operation not permitted,,,,,FB3yZM2j1bLKN8Ppx9
1331906993.390000,CZE7uN395NM5grp2Jh,192.168.202.102,3885,192.168.27.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,27,101,219,161).",T,192.168.202.102,192.168.27.101,56225,FB3yZM2j1bLKN8Ppx9
1331906993.440000,CZE7uN395NM5grp2Jh,192.168.202.102,3885,192.168.27.101,21,ftp,password@example.com,DELE,ftp://192.168.27.101/dept/env/lib/python2.7/site-packages/sqlalchemy/orm/.ftpdNzu8bx,,,550,/dept/env/lib/python2.7/site-packages/sqlalchemy/orm/.ftpdNzu8bx: Operation not permitted,,,,,F27ziDscPj988da8b
1331906993.440000,CZE7uN395NM5grp2Jh,192.168.202.102,3885,192.168.27.101,21,ftp,password@example.com,PASV,,text/plain,,227,"Entering Passive Mode (192,168,27,101,144,51).",T,192.168.202.102,192.168.27.101,36915,Fc5Mrb2gMFUqaoBCv7
1331906993.450000,CZE7uN395NM5grp2Jh,192.168.202.102,3885,192.168.27.101,21,ftp,password@example.com,STOR,ftp://192.168.27.101/dept/env/lib/python2.7/site-packages/sqlalchemy/orm/.ftpdNzu8bx,,,550,/dept/env/lib/python2.7/site-packages/sqlalchemy/orm/.ftpdNzu8bx: Operation not permitted,,,,,Fc5Mrb2gMFUqaoBCv7
1331906993.450000,CZE7uN395NM5grp2Jh,192.168.202.102,3885,192.168.27.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,27,101,181,212).",T,192.168.202.102,192.168.27.101,46548,Fc5Mrb2gMFUqaoBCv7
1331906993.490000,CZE7uN395NM5grp2Jh,192.168.202.102,3885,192.168.27.101,21,ftp,password@example.com,DELE,ftp://192.168.27.101/dept/env/lib/python2.7/site-packages/sqlalchemy/sql/.ftpdNzu8bx,,,550,/dept/env/lib/python2.7/site-packages/sqlalchemy/sql/.ftpdNzu8bx: Operation not permitted,,,,,FGQIMK7WJGuz91xBf
1331906993.500000,CZE7uN395NM5grp2Jh,192.168.202.102,3885,192.168.27.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,27,101,166,78).",T,192.168.202.102,192.168.27.101,42574,FGQIMK7WJGuz91xBf
1331906993.500000,CZE7uN395NM5grp2Jh,192.168.202.102,3885,192.168.27.101,21,ftp,password@example.com,STOR,ftp://192.168.27.101/dept/env/lib/python2.7/site-packages/sqlalchemy/sql/.ftpdNzu8bx,,,550,/dept/env/lib/python2.7/site-packages/sqlalchemy/sql/.ftpdNzu8bx: Operation not permitted,,,,,FGQIMK7WJGuz91xBf
1331906993.500000,CZE7uN395NM5grp2Jh,192.168.202.102,3885,192.168.27.101,21,ftp,password@example.com,PASV,,text/plain,,227,"Entering Passive Mode (192,168,27,101,156,149).",T,192.168.202.102,192.168.27.101,40085,FisOyj3wXFwh4TzEpb
1331906993.530000,CZE7uN395NM5grp2Jh,192.168.202.102,3885,192.168.27.101,21,ftp,password@example.com,DELE,ftp://192.168.27.101/dept/env/lib/python2.7/site-packages/sqlalchemy/util/.ftpdNzu8bx,,,550,/dept/env/lib/python2.7/site-packages/sqlalchemy/util/.ftpdNzu8bx: Operation not permitted,,,,,F0wo5d3JZ0DSH4dSab
1331906993.540000,CZE7uN395NM5grp2Jh,192.168.202.102,3885,192.168.27.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,27,101,216,143).",T,192.168.202.102,192.168.27.101,55439,F0wo5d3JZ0DSH4dSab
1331906993.540000,CZE7uN395NM5grp2Jh,192.168.202.102,3885,192.168.27.101,21,ftp,password@example.com,STOR,ftp://192.168.27.101/dept/env/lib/python2.7/site-packages/sqlalchemy/util/.ftpdNzu8bx,,,550,/dept/env/lib/python2.7/site-packages/sqlalchemy/util/.ftpdNzu8bx: Operation not permitted,,,,,F0wo5d3JZ0DSH4dSab
1331906993.540000,CZE7uN395NM5grp2Jh,192.168.202.102,3885,192.168.27.101,21,ftp,password@example.com,PASV,,text/plain,,227,"Entering Passive Mode (192,168,27,101,140,9).",T,192.168.202.102,192.168.27.101,35849,FcMVoE4THnPua9pVy6
1331906993.600000,CZE7uN395NM5grp2Jh,192.168.202.102,3885,192.168.27.101,21,ftp,password@example.com,DELE,ftp://192.168.27.101/dept/env/lib/python2.7/site-packages/werkzeug/contrib/.ftpdNzu8bx,,,550,/dept/env/lib/python2.7/site-packages/werkzeug/contrib/.ftpdNzu8bx: Operation not permitted,,,,,FyWU9dbNTJukj6F05
1331906993.600000,CZE7uN395NM5grp2Jh,192.168.202.102,3885,192.168.27.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,27,101,236,60).",T,192.168.202.102,192.168.27.101,60476,FyWU9dbNTJukj6F05
1331906993.600000,CZE7uN395NM5grp2Jh,192.168.202.102,3885,192.168.27.101,21,ftp,password@example.com,STOR,ftp://192.168.27.101/dept/env/lib/python2.7/site-packages/werkzeug/contrib/.ftpdNzu8bx,,,550,/dept/env/lib/python2.7/site-packages/werkzeug/contrib/.ftpdNzu8bx: Operation not permitted,,,,,FyWU9dbNTJukj6F05
1331906993.610000,CZE7uN395NM5grp2Jh,192.168.202.102,3885,192.168.27.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,27,101,238,43).",T,192.168.202.102,192.168.27.101,60971,FyWU9dbNTJukj6F05
1331906993.660000,CZE7uN395NM5grp2Jh,192.168.202.102,3885,192.168.27.101,21,ftp,password@example.com,DELE,ftp://192.168.27.101/dept/env/lib/python2.7/site-packages/werkzeug/debug/.ftpdNzu8bx,,,550,/dept/env/lib/python2.7/site-packages/werkzeug/debug/.ftpdNzu8bx: Operation not permitted,,,,,FrouGH3CCHUHfoToc1
1331906993.660000,CZE7uN395NM5grp2Jh,192.168.202.102,3885,192.168.27.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,27,101,206,118).",T,192.168.202.102,192.168.27.101,52854,FrouGH3CCHUHfoToc1
1331906993.670000,CZE7uN395NM5grp2Jh,192.168.202.102,3885,192.168.27.101,21,ftp,password@example.com,STOR,ftp://192.168.27.101/dept/env/lib/python2.7/site-packages/werkzeug/debug/.ftpdNzu8bx,,,550,/dept/env/lib/python2.7/site-packages/werkzeug/debug/.ftpdNzu8bx: Operation not permitted,,,,,FrouGH3CCHUHfoToc1
1331906993.670000,CZE7uN395NM5grp2Jh,192.168.202.102,3885,192.168.27.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,27,101,219,40).",T,192.168.202.102,192.168.27.101,56104,FrouGH3CCHUHfoToc1
1331906993.740000,CZE7uN395NM5grp2Jh,192.168.202.102,3885,192.168.27.101,21,ftp,password@example.com,DELE,ftp://192.168.27.101/dept/env/lib/python2.7/site-packages/werkzeug/testsuite/.ftpdNzu8bx,,,550,/dept/env/lib/python2.7/site-packages/werkzeug/testsuite/.ftpdNzu8bx: Operation not permitted,,,,,F2txIX1HoKh85MXYb4
1331906993.740000,CZE7uN395NM5grp2Jh,192.168.202.102,3885,192.168.27.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,27,101,165,226).",T,192.168.202.102,192.168.27.101,42466,F2txIX1HoKh85MXYb4
1331906993.750000,CZE7uN395NM5grp2Jh,192.168.202.102,3885,192.168.27.101,21,ftp,password@example.com,STOR,ftp://192.168.27.101/dept/env/lib/python2.7/site-packages/werkzeug/testsuite/.ftpdNzu8bx,,,550,/dept/env/lib/python2.7/site-packages/werkzeug/testsuite/.ftpdNzu8bx: Operation not permitted,,,,,F2txIX1HoKh85MXYb4
1331906993.750000,CZE7uN395NM5grp2Jh,192.168.202.102,3885,192.168.27.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,27,101,198,140).",T,192.168.202.102,192.168.27.101,50828,F2txIX1HoKh85MXYb4
1331906993.860000,CZE7uN395NM5grp2Jh,192.168.202.102,3885,192.168.27.101,21,ftp,password@example.com,DELE,ftp://192.168.27.101/dept/env/lib/python2.7/site-packages/wtforms/ext/.ftpdNzu8bx,,,550,/dept/env/lib/python2.7/site-packages/wtforms/ext/.ftpdNzu8bx: Operation not permitted,,,,,FRW7PL2W17Du2X7Gna
1331906993.860000,CZE7uN395NM5grp2Jh,192.168.202.102,3885,192.168.27.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,27,101,134,220).",T,192.168.202.102,192.168.27.101,34524,FRW7PL2W17Du2X7Gna
1331906993.870000,CZE7uN395NM5grp2Jh,192.168.202.102,3885,192.168.27.101,21,ftp,password@example.com,STOR,ftp://192.168.27.101/dept/env/lib/python2.7/site-packages/wtforms/ext/.ftpdNzu8bx,,,550,/dept/env/lib/python2.7/site-packages/wtforms/ext/.ftpdNzu8bx: Operation not permitted,,,,,FRW7PL2W17Du2X7Gna
1331906993.870000,CZE7uN395NM5grp2Jh,192.168.202.102,3885,192.168.27.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,27,101,214,84).",T,192.168.202.102,192.168.27.101,54868,FRW7PL2W17Du2X7Gna
1331906993.910000,CZE7uN395NM5grp2Jh,192.168.202.102,3885,192.168.27.101,21,ftp,password@example.com,DELE,ftp://192.168.27.101/dept/env/lib/python2.7/site-packages/wtforms/fields/.ftpdNzu8bx,,,550,/dept/env/lib/python2.7/site-packages/wtforms/fields/.ftpdNzu8bx: Operation not permitted,,,,,FRW7PL2W17Du2X7Gna
1331906993.910000,CZE7uN395NM5grp2Jh,192.168.202.102,3885,192.168.27.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,27,101,142,168).",T,192.168.202.102,192.168.27.101,36520,FRW7PL2W17Du2X7Gna
1331906993.920000,CZE7uN395NM5grp2Jh,192.168.202.102,3885,192.168.27.101,21,ftp,password@example.com,STOR,ftp://192.168.27.101/dept/env/lib/python2.7/site-packages/wtforms/fields/.ftpdNzu8bx,,,550,/dept/env/lib/python2.7/site-packages/wtforms/fields/.ftpdNzu8bx: Operation not permitted,,,,,FRW7PL2W17Du2X7Gna
1331906993.920000,CZE7uN395NM5grp2Jh,192.168.202.102,3885,192.168.27.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,27,101,174,65).",T,192.168.202.102,192.168.27.101,44609,FRW7PL2W17Du2X7Gna
1331906993.940000,CZE7uN395NM5grp2Jh,192.168.202.102,3885,192.168.27.101,21,ftp,password@example.com,DELE,ftp://192.168.27.101/dept/env/lib/python2.7/site-packages/wtforms/widgets/.ftpdNzu8bx,,,550,/dept/env/lib/python2.7/site-packages/wtforms/widgets/.ftpdNzu8bx: Operation not permitted,,,,,FRW7PL2W17Du2X7Gna
1331906993.940000,CZE7uN395NM5grp2Jh,192.168.202.102,3885,192.168.27.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,27,101,146,91).",T,192.168.202.102,192.168.27.101,37467,FRW7PL2W17Du2X7Gna
1331906993.940000,CZE7uN395NM5grp2Jh,192.168.202.102,3885,192.168.27.101,21,ftp,password@example.com,STOR,ftp://192.168.27.101/dept/env/lib/python2.7/site-packages/wtforms/widgets/.ftpdNzu8bx,,,550,/dept/env/lib/python2.7/site-packages/wtforms/widgets/.ftpdNzu8bx: Operation not permitted,,,,,FRW7PL2W17Du2X7Gna
1331906993.950000,CZE7uN395NM5grp2Jh,192.168.202.102,3885,192.168.27.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,27,101,192,100).",T,192.168.202.102,192.168.27.101,49252,FRW7PL2W17Du2X7Gna
1331906993.960000,CZE7uN395NM5grp2Jh,192.168.202.102,3885,192.168.27.101,21,ftp,password@example.com,DELE,ftp://192.168.27.101/dept/qdept/static/css/blueprint/plugins/buttons/.ftpdNzu8bx,,,550,/dept/qdept/static/css/blueprint/plugins/buttons/.ftpdNzu8bx: Operation not permitted,,,,,FRW7PL2W17Du2X7Gna
1331906993.960000,CZE7uN395NM5grp2Jh,192.168.202.102,3885,192.168.27.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,27,101,144,38).",T,192.168.202.102,192.168.27.101,36902,FRW7PL2W17Du2X7Gna
1331906993.960000,CZE7uN395NM5grp2Jh,192.168.202.102,3885,192.168.27.101,21,ftp,password@example.com,STOR,ftp://192.168.27.101/dept/qdept/static/css/blueprint/plugins/buttons/.ftpdNzu8bx,,,550,/dept/qdept/static/css/blueprint/plugins/buttons/.ftpdNzu8bx: Operation not permitted,,,,,FRW7PL2W17Du2X7Gna
1331906993.960000,CZE7uN395NM5grp2Jh,192.168.202.102,3885,192.168.27.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,27,101,154,184).",T,192.168.202.102,192.168.27.101,39608,FRW7PL2W17Du2X7Gna
1331906993.990000,CZE7uN395NM5grp2Jh,192.168.202.102,3885,192.168.27.101,21,ftp,password@example.com,DELE,ftp://192.168.27.101/dept/qdept/static/css/blueprint/plugins/fancy-type/.ftpdNzu8bx,,,550,/dept/qdept/static/css/blueprint/plugins/fancy-type/.ftpdNzu8bx: Operation not permitted,,,,,FRW7PL2W17Du2X7Gna
1331906993.990000,CZE7uN395NM5grp2Jh,192.168.202.102,3885,192.168.27.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,27,101,234,249).",T,192.168.202.102,192.168.27.101,60153,FRW7PL2W17Du2X7Gna
1331906993.990000,CZE7uN395NM5grp2Jh,192.168.202.102,3885,192.168.27.101,21,ftp,password@example.com,STOR,ftp://192.168.27.101/dept/qdept/static/css/blueprint/plugins/fancy-type/.ftpdNzu8bx,,,550,/dept/qdept/static/css/blueprint/plugins/fancy-type/.ftpdNzu8bx: Operation not permitted,,,,,FRW7PL2W17Du2X7Gna
1331906994.000000,CZE7uN395NM5grp2Jh,192.168.202.102,3885,192.168.27.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,27,101,138,36).",T,192.168.202.102,192.168.27.101,35364,FRW7PL2W17Du2X7Gna
1331906994.000000,CZE7uN395NM5grp2Jh,192.168.202.102,3885,192.168.27.101,21,ftp,password@example.com,DELE,ftp://192.168.27.101/dept/qdept/static/css/blueprint/plugins/link-icons/.ftpdNzu8bx,,,550,/dept/qdept/static/css/blueprint/plugins/link-icons/.ftpdNzu8bx: Operation not permitted,,,,,FRW7PL2W17Du2X7Gna
1331906994.010000,CZE7uN395NM5grp2Jh,192.168.202.102,3885,192.168.27.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,27,101,218,84).",T,192.168.202.102,192.168.27.101,55892,FRW7PL2W17Du2X7Gna
1331906994.010000,CZE7uN395NM5grp2Jh,192.168.202.102,3885,192.168.27.101,21,ftp,password@example.com,STOR,ftp://192.168.27.101/dept/qdept/static/css/blueprint/plugins/link-icons/.ftpdNzu8bx,,,550,/dept/qdept/static/css/blueprint/plugins/link-icons/.ftpdNzu8bx: Operation not permitted,,,,,FRW7PL2W17Du2X7Gna
